tanggal,judul,url,label,max,min,sentiment
4-Jan-21,"Kelelahan-Tak Bisa Jalan, Begini Kondisi 91 Warga Sumbar Tersesat di Hutan",https://news.detik.com/berita/d-5199998/kelelahan-tak-bisa-jalan-begini-kondisi-91-warga-sumbar-tersesat-di-hutan,1,0.8,0,4
15-Mar-21,Polda Metro Siagakan 9.346 Personel Antisipasi Demo Buruh di DPR,https://news.detik.com/berita/d-5199996/polda-metro-siagakan-9346-personel-antisipasi-demo-buruh-di-dpr,1,0.2,-0.8,-4
25-Feb-21,"Buruh Bakal Demo Tolak RUU Ciptaker, Ini 3 Catatan Pimpinan DPR",https://news.detik.com/berita/d-5199995/buruh-bakal-demo-tolak-ruu-ciptaker-ini-3-catatan-pimpinan-dpr,1,0,-0.8,-4
16-Oct-20,"Gerindra: Kondisi Rachel Maryam Membaik, Sudah Belajar Menyusui",https://news.detik.com/berita/d-5199981/gerindra-kondisi-rachel-maryam-membaik-sudah-belajar-menyusui,1,0.6,0,3
10-Feb-21,"Gempa M 5,1 Guncang Wanokaka NTT",https://news.detik.com/berita/d-5199980/gempa-m-51-guncang-wanokaka-ntt,1,0.6,-0.6,0
2-Mar-21,"Cegah Klaster COVID-19, Masyarakat Harus Paham Potensi Penularan",https://news.detik.com/berita/d-5199977/cegah-klaster-covid-19-masyarakat-harus-paham-potensi-penularan,1,0.6,-0.8,-4
7-Mar-21,"Kasus Jiwasraya, Benny Tjokro Dkk Dipanggil Jadi Saksi Tersangka Korporasi",https://news.detik.com/berita/d-5199974/kasus-jiwasraya-benny-tjokro-dkk-dipanggil-jadi-saksi-tersangka-korporasi,1,1,-1,0
10-Jan-21,"Kasus Suap Paspor, PK Mantan Atase KBRI Kuala Lumpur Ditolak",https://news.detik.com/berita/d-5199972/kasus-suap-paspor-pk-mantan-atase-kbri-kuala-lumpur-ditolak,1,0.6,-1,-5
19-Feb-21,Survei Spektrum Politika: Gerindra-Prabowo Masih Kuasai Sumbar,https://news.detik.com/berita/d-5199973/survei-spektrum-politika-gerindra-prabowo-masih-kuasai-sumbar,1,0,0,0
24-Jan-21,77 Warga Sumbar yang Tersesat di Hutan Ditemukan Selamat,https://news.detik.com/berita/d-5199952/77-warga-sumbar-yang-tersesat-di-hutan-ditemukan-selamat,1,0.8,-0.6,4
14-Jan-21,"Kebakaran Permukiman di Lahat, 81 Rumah Hangus-Korban Jiwa Nihil",https://news.detik.com/berita/d-5199950/kebakaran-permukiman-di-lahat-81-rumah-hangus-korban-jiwa-nihil,1,0.8,-0.6,4
6-Oct-20,"Antisipasi Demo, Water Cannon-Barracuda Disiagakan di Sekitar DPR",https://news.detik.com/berita/d-5199948/antisipasi-demo-water-cannon-barracuda-disiagakan-di-sekitar-dpr,1,0.2,0,1
22-Jan-21,Jokowi: Ubah Kebijakan Belanja Pertahanan Jadi Investasi Pertahanan,https://news.detik.com/berita/d-5199929/jokowi-ubah-kebijakan-belanja-pertahanan-jadi-investasi-pertahanan,1,1,0,5
26-Oct-20,"Jokowi Anugerahi Bintang Militer ke 3 Anggota TNI AD, AL dan AU",https://news.detik.com/berita/d-5199928/jokowi-anugerahi-bintang-militer-ke-3-anggota-tni-ad-al-dan-au,1,0,-0.4,-2
11-Oct-20,Jokowi Bicara Pertempuran Masa Depan dengan Daya Hancur yang Lebih Besar,https://news.detik.com/berita/d-5199926/jokowi-bicara-pertempuran-masa-depan-dengan-daya-hancur-yang-lebih-besar,1,0.6,-0.8,-4
1-Jan-21,"Razia di Duri Kepa, Polisi Amankan 1 Unit Motor yang Ditinggal Kabur Pemiliknya",https://megapolitan.kompas.com/read/2020/10/04/23025951/razia-di-duri-kepa-polisi-amankan-1-unit-motor-yang-ditinggal-kabur,1,0,-0.8,-4
3-Jan-21,Politisi Nasdem Akui Buruh Dirugikan dalam Pesangon di RUU Cipta Kerja,https://nasional.kompas.com/read/2020/10/04/22564421/politisi-nasdem-akui-buruh-dirugikan-dalam-pesangon-di-ruu-cipta-kerja,1,0.8,-0.8,0
13-Oct-20,"Kumpulkan Massa, Polisi Bubarkan Lomba Burung di Kembangan",https://megapolitan.kompas.com/read/2020/10/04/22532441/kumpulkan-massa-polisi-bubarkan-lomba-burung-di-kembangan,1,0,0,0
17-Oct-20,"Ditargetkan Rampung 2021, Pelabuhan Kali Adem Diklaim Bakal Lebih Besar dari Marina Ancol",https://megapolitan.kompas.com/read/2020/10/04/22521161/ditargetkan-rampung-2021-pelabuhan-kali-adem-diklaim-bakal-lebih-besar,1,0.6,-0.6,0
20-Mar-21,"Jadi Epicentrum Covid, Kemenkes Siapkan Bogor Jadi Tempat Uji Coba Vaksin.",https://megapolitan.kompas.com/read/2020/10/04/22480491/jadi-epicentrum-covid-kemenkes-siapkan-bogor-jadi-tempat-uji-coba-vaksin,1,1,-0.6,5
18-Feb-21,"Hendak Salip Kendaraan di Depannya, Perempuan Ini Tewas Ditabrak Lari",https://regional.kompas.com/read/2020/10/04/22395381/hendak-salip-kendaraan-di-depannya-perempuan-ini-tewas-ditabrak-lari,1,0.8,-1,-5
7-Dec-20,Puluhan Rumah dan Satu Masjid di Lombok Utara Hangus Terbakar,https://regional.kompas.com/read/2020/10/04/22352981/puluhan-rumah-dan-satu-masjid-di-lombok-utara-hangus-terbakar,1,0.8,-0.6,4
5-Feb-21,"Tiba-tiba Hilang di Hutan Saat Menggembala Kerbau, Pria Ini Dicari Ratusan Warga Desanya",https://regional.kompas.com/read/2020/10/04/22332531/tiba-tiba-hilang-di-hutan-saat-menggembala-kerbau-pria-ini-dicari-ratusan,1,0.8,-0.6,4
18-Mar-21,Ketua MPR Minta TNI Perkuat Peran Penanganan Covid-19,https://nasional.kompas.com/read/2020/10/04/22301821/ketua-mpr-minta-tni-perkuat-peran-penanganan-covid-19,1,0.8,0,4
9-Nov-20,"Bangun 300.000 Sumur Resapan hingga Pengerukan Sungai, Upaya Jakaarta Tangani Banjir",https://megapolitan.kompas.com/read/2020/10/04/22263921/bangun-300000-sumur-resapan-hingga-pengerukan-sungai-upaya-jakaarta,1,0.6,-0.8,-4
9-Dec-20,Viral Video Bocah 5 Tahun Operasikan Eskavator untuk Bersihkan Puing Jembatan,https://regional.kompas.com/read/2020/10/04/22184941/viral-video-bocah-5-tahun-operasikan-eskavator-untuk-bersihkan-puing,1,0,-1,-5
5-Dec-20,"Menyetir dalam Kondisi Mabuk, Pria Ini Tabrak Tukang Sayur hingga Tewas",https://regional.kompas.com/read/2020/10/04/22065291/menyetir-dalam-kondisi-mabuk-pria-ini-tabrak-tukang-sayur-hingga-tewas,1,0.8,-0.6,4
14-Mar-21,Mahfud MD: Tak Ada Diskriminasi Umat Islam di Indonesia,https://nasional.kompas.com/read/2020/10/04/19025951/mahfud-md-tak-ada-diskriminasi-umat-islam-di-indonesia,1,0.8,-1,-5
8-Oct-20,"Dibahas Kilat, Formappi Sebut RUU Cipta Kerja Pesanan Pihak Tertentu",https://nasional.kompas.com/read/2020/10/04/18405931/dibahas-kilat-formappi-sebut-ruu-cipta-kerja-pesanan-pihak-tertentu,1,0.2,-0.4,-2
30-Jan-21,"75 Tahun TNI, Kontras Soroti Bentrokan dengan Polisi",https://nasional.kompas.com/read/2020/10/04/18195481/75-tahun-tni-kontras-soroti-bentrokan-dengan-polisi,1,0,-0.6,-3
4-Oct-20,Erupsi Gunung Raung Terus Menurun Namun Statusnya Masih Waspada,https://news.detik.com/berita-jawa-timur/d-5481372/erupsi-gunung-raung-terus-menurun-namun-statusnya-masih-waspada?tag_from=wp_nhl_1,1,0.8,-0.4,4
30-Jan-21,"Jokowi: 4,6 Juta Vaksin AstraZeneca Tiba di RI Maret",https://news.detik.com/berita/d-5481365/jokowi-46-juta-vaksin-astrazeneca-tiba-di-ri-maret?tag_from=wp_nhl_3,1,0.8,0,4
9-Oct-20,Desa Kemiren Banyuwangi Dapat Sertifikasi Desa Pariwisata Berkelanjutan,https://news.detik.com/berita-jawa-timur/d-5481364/desa-kemiren-banyuwangi-dapat-sertifikasi-desa-pariwisata-berkelanjutan?tag_from=wp_nhl_4,1,0.6,0,3
19-Nov-20,"Lewat Lapangan Olahraga, Walkot Semarang Optimalkan Resapan Air",https://news.detik.com/berita/d-5481368/lewat-lapangan-olahraga-walkot-semarang-optimalkan-resapan-air?tag_from=wp_nhl_7,1,0.6,0,3
14-Mar-21,Penampakan Harta Karun Diduga dari Abad 17-PD II di Bawah Laut Sulsel,https://news.detik.com/foto-news/d-5481345/penampakan-harta-karun-diduga-dari-abad-17-pd-ii-di-bawah-laut-sulsel?tag_from=wp_nhl_8,1,0,-0.6,-3
20-Mar-21,"Cek 71 Sampel, Satgas Belum Temukan Kasus Corona B117 di Jatim",https://news.detik.com/berita-jawa-timur/d-5481335/cek-71-sampel-satgas-belum-temukan-kasus-corona-b117-di-jatim?tag_from=wp_nhl_9,1,0,-1,-5
9-Dec-20,Wagub Sulsel: Kelangsungan Proyek Tergantung Kebutuhan Masyarakat,https://news.detik.com/detiktv/d-5481339/wagub-sulsel-kelangsungan-proyek-tergantung-kebutuhan-masyarakat?tag_from=wp_nhl_10,1,0.8,-0.2,4
13-Dec-20,Dubes RI Minta WNI yang Tak Berkepentingan untuk Tinggalkan Myanmar,https://news.detik.com/berita/d-5481333/dubes-ri-minta-wni-yang-tak-berkepentingan-untuk-tinggalkan-myanmar?tag_from=wp_nhl_11,1,0.2,-1,-5
26-Jan-21,Ini Respons Pemprov Jatim soal Ditemukannya Corona B117 di Karawang,https://news.detik.com/berita-jawa-timur/d-5481332/ini-respons-pemprov-jatim-soal-ditemukannya-corona-b117-di-karawang?tag_from=wp_nhl_12,1,0.4,-0.8,-4
8-Oct-20,"Wagub DKI: Tak Boleh Skateboard di Trotoar, Sudah Ada Tempat Disiapkan",https://news.detik.com/berita/d-5481329/wagub-dki-tak-boleh-skateboard-di-trotoar-sudah-ada-tempat-disiapkan?tag_from=wp_nhl_13,1,0.8,-0.6,4
9-Jan-21,PKS Tak Setuju Ajakan Benci Produk Asing yang Digaungkan Jokowi,https://news.detik.com/berita/d-5481317/pks-tak-setuju-ajakan-benci-produk-asing-yang-digaungkan-jokowi?tag_from=wp_nhl_15,1,0.6,-1,-5
24-Dec-20,"Sidang Berita Bohong, Jumhur Tuding Saksi Pelapor Orang Bayaran",https://news.detik.com/berita/d-5481313/sidang-berita-bohong-jumhur-tuding-saksi-pelapor-orang-bayaran?tag_from=wp_nhl_16,1,0.6,-1,-5
23-Dec-20,"Mayat Pria Misterius Ditemukan di Sungai Purbalingga, Ini Ciri-cirinya",https://news.detik.com/berita-jawa-tengah/d-5481312/mayat-pria-misterius-ditemukan-di-sungai-purbalingga-ini-ciri-cirinya?tag_from=wp_nhl_17,1,0,-0.8,-4
23-Jan-21,"Kasihan, Sapi Bunting di India Telan 71 Kg Sampah",https://news.detik.com/internasional/d-5481298/kasihan-sapi-bunting-di-india-telan-71-kg-sampah?tag_from=wp_nhl_20,1,0,-0.8,-4
8-Mar-21,813 SD dan 199 SMP di Banyuwangi Mulai Sekolah Tatap Muka,https://news.detik.com/berita-jawa-timur/d-5481297/813-sd-dan-199-smp-di-banyuwangi-mulai-sekolah-tatap-muka?tag_from=wp_nhl_21,1,0.8,0,4
6-Jan-21,Bocah di Kaltim yang Diterkam Jasadnya Ditemukan di Perut Buaya,https://news.detik.com/berita/d-5481296/bocah-di-kaltim-yang-diterkam-jasadnya-ditemukan-di-perut-buaya?tag_from=wp_nhl_22,1,0.8,-0.6,4
20-Oct-20,Pria di Lolak Sulut Ditahan Usai Unggah Foto Menag Bermata Satu,https://news.detik.com/berita/d-5481293/pria-di-lolak-sulut-ditahan-usai-unggah-foto-menag-bermata-satu?tag_from=wp_nhl_23,1,0.6,0,3
16-Dec-20,Referendum Perjanjian Perdagangan Bebas Swiss-RI Diprediksi Bakal Ketat,https://news.detik.com/dw/d-5481276/referendum-perjanjian-perdagangan-bebas-swiss-ri-diprediksi-bakal-ketat?tag_from=wp_nhl_26,1,0,-0.8,-4
11-Oct-20,Polisi Ungkap Motif Pemuda Viral Curi Bra di Cakung: Butuh Kasih Sayang,https://news.detik.com/berita/d-5481271/polisi-ungkap-motif-pemuda-viral-curi-bra-di-cakung-butuh-kasih-sayang?tag_from=wp_nhl_28,1,0.8,-0.6,4
5-Jan-21,"54 Tewas, PBB Serukan Militer Myanmar Berhenti Bunuh Demonstran",https://news.detik.com/internasional/d-5481268/54-tewas-pbb-serukan-militer-myanmar-berhenti-bunuh-demonstran?tag_from=wp_nhl_29,1,0,-0.6,-3
8-Dec-20,"KBRI Yangon Berstatus Siaga II, Ini Imbauan Dubes untuk WNI di Myanmar",https://news.detik.com/berita/d-5481447/kbri-yangon-berstatus-siaga-ii-ini-imbauan-dubes-untuk-wni-di-myanmar,1,0.6,0,3
28-Jan-21,"Makin Banyak Motor Serobot Jalur Sepeda Permanen, Wagub DKI Bicara Sanksi",https://news.detik.com/berita/d-5481446/makin-banyak-motor-serobot-jalur-sepeda-permanen-wagub-dki-bicara-sanksi,1,0.6,-0.6,0
29-Dec-20,"Jokowi: Kasus Aktif Corona di RI di Bawah Dunia, Positivity Rate Turun",https://news.detik.com/berita/d-5481413/jokowi-kasus-aktif-corona-di-ri-di-bawah-dunia-positivity-rate-turun,1,0.2,-0.8,-4
17-Mar-21,Bupati Cirebon dan Charly Van Houten Jalani Vaksinasi Corona,https://news.detik.com/berita-jawa-barat/d-5481410/bupati-cirebon-dan-charly-van-houten-jalani-vaksinasi-corona,1,0,0,0
15-Mar-21,Penampakan Robby Abbas yang Ditangkap Terkait Kasus Narkoba,https://news.detik.com/berita/d-5481408/penampakan-robby-abbas-yang-ditangkap-terkait-kasus-narkoba,1,0,-0.6,-3
21-Dec-20,"Terdampak COVID-19, Angka Kemiskinan Jatim Naik 11%",https://news.detik.com/berita-jawa-timur/d-5481400/terdampak-covid-19-angka-kemiskinan-jatim-naik-11,1,0.6,-0.6,0
9-Mar-21,Walkot Semarang Minta Jembatan Besi Sampangan Segera Difungsikan,https://news.detik.com/berita/d-5481371/walkot-semarang-minta-jembatan-besi-sampangan-segera-difungsikan,1,0.8,-1,-5
26-Jan-21,"Jokowi: PPKM Mikro Tunjukkan Hasil Baik, Tren Kasus COVID-19 Terus Turun",https://news.detik.com/berita/d-5481393/jokowi-ppkm-mikro-tunjukkan-hasil-baik-tren-kasus-covid-19-terus-turun,1,0.6,-1,-5
18-Oct-20,"Setahun Corona, Jokowi Ingatkan 3T-3M dan Bicara Ketersediaan Vaksin",https://news.detik.com/berita/d-5481392/setahun-corona-jokowi-ingatkan-3t-3m-dan-bicara-ketersediaan-vaksin,1,0,0,0
16-Dec-20,Jokowi Minta Pemda Lebih Cepat Lakukan Vaksinasi Corona,https://news.detik.com/berita/d-5481389/jokowi-minta-pemda-lebih-cepat-lakukan-vaksinasi-corona,1,0.8,0,4
11-Nov-20,Jokowi Minta Masyarakat Tak Khawatir soal Mutasi Corona B117,https://news.detik.com/berita/d-5481386/jokowi-minta-masyarakat-tak-khawatir-soal-mutasi-corona-b117,1,0.2,-0.8,-4
29-Dec-20,13 Terdakwa 'Bola Sabu' Sukabumi Dituntut Hukuman Mati,https://news.detik.com/berita-jawa-barat/d-5481370/13-terdakwa-bola-sabu-sukabumi-dituntut-hukuman-mati,1,0,-0.8,-4
14-Nov-20,"Minta TNI Waspadai Komunis, Ahmad Dhani: PKI Dulu Melebur ke PDIP",https://news.detik.com/berita/d-5200003/minta-tni-waspadai-komunis-ahmad-dhani-pki-dulu-melebur-ke-pdip,1,0.2,0,1
30-Oct-20,"Pekerja Hiburan Malam Demo Anies-DPRD DKI Siang Ini, Tuntut PSBB Dicabut",https://news.detik.com/berita/d-5200000/pekerja-hiburan-malam-demo-anies-dprd-dki-siang-ini-tuntut-psbb-dicabut,1,1,-1,0
18-Dec-20,Dokter Terus Pantau Kondisi Paru-paru Trump Usai Terima Oksigen Tambahan,https://news.detik.com/internasional/d-5199999/dokter-terus-pantau-kondisi-paru-paru-trump-usai-terima-oksigen-tambahan,1,0.8,0,4
21-Jan-21,"Kelelahan-Tak Bisa Jalan, Begini Kondisi 91 Warga Sumbar Tersesat di Hutan",https://news.detik.com/berita/d-5199998/kelelahan-tak-bisa-jalan-begini-kondisi-91-warga-sumbar-tersesat-di-hutan,1,0.8,0,4
3-Dec-20,Polda Metro Siagakan 9.346 Personel Antisipasi Demo Buruh di DPR,https://news.detik.com/berita/d-5199996/polda-metro-siagakan-9346-personel-antisipasi-demo-buruh-di-dpr,1,0.2,-0.8,-4
11-Nov-20,"Buruh Bakal Demo Tolak RUU Ciptaker, Ini 3 Catatan Pimpinan DPR",https://news.detik.com/berita/d-5199995/buruh-bakal-demo-tolak-ruu-ciptaker-ini-3-catatan-pimpinan-dpr,1,0,-0.8,-4
15-Dec-20,"Gerindra: Kondisi Rachel Maryam Membaik, Sudah Belajar Menyusui",https://news.detik.com/berita/d-5199981/gerindra-kondisi-rachel-maryam-membaik-sudah-belajar-menyusui,1,0.6,0,3
1-Jan-21,"Gempa M 5,1 Guncang Wanokaka NTT",https://news.detik.com/berita/d-5199980/gempa-m-51-guncang-wanokaka-ntt,1,0.6,-0.6,0
11-Mar-21,"Cegah Klaster COVID-19, Masyarakat Harus Paham Potensi Penularan",https://news.detik.com/berita/d-5199977/cegah-klaster-covid-19-masyarakat-harus-paham-potensi-penularan,1,0.6,-0.8,-4
28-Dec-20,"Kasus Jiwasraya, Benny Tjokro Dkk Dipanggil Jadi Saksi Tersangka Korporasi",https://news.detik.com/berita/d-5199974/kasus-jiwasraya-benny-tjokro-dkk-dipanggil-jadi-saksi-tersangka-korporasi,1,1,-1,0
6-Mar-21,"Kasus Suap Paspor, PK Mantan Atase KBRI Kuala Lumpur Ditolak",https://news.detik.com/berita/d-5199972/kasus-suap-paspor-pk-mantan-atase-kbri-kuala-lumpur-ditolak,1,0.6,-1,-5
3-Mar-21,Survei Spektrum Politika: Gerindra-Prabowo Masih Kuasai Sumbar,https://news.detik.com/berita/d-5199973/survei-spektrum-politika-gerindra-prabowo-masih-kuasai-sumbar,1,0,0,0
10-Dec-20,"Ratusan Mahasiswa Kampus di Jaksel Positif Corona, Dibawa ke Wisma Atlet",https://news.detik.com/berita/d-5199954/ratusan-mahasiswa-kampus-di-jaksel-positif-corona-dibawa-ke-wisma-atlet,1,0.8,0,4
19-Mar-21,77 Warga Sumbar yang Tersesat di Hutan Ditemukan Selamat,https://news.detik.com/berita/d-5199952/77-warga-sumbar-yang-tersesat-di-hutan-ditemukan-selamat,1,0.8,-0.6,4
22-Nov-20,"Kebakaran Permukiman di Lahat, 81 Rumah Hangus-Korban Jiwa Nihil",https://news.detik.com/berita/d-5199950/kebakaran-permukiman-di-lahat-81-rumah-hangus-korban-jiwa-nihil,1,0.8,-0.6,4
9-Feb-21,"Antisipasi Demo, Water Cannon-Barracuda Disiagakan di Sekitar DPR",https://news.detik.com/berita/d-5199948/antisipasi-demo-water-cannon-barracuda-disiagakan-di-sekitar-dpr,1,0.2,0,1
10-Jan-21,Jokowi: Ubah Kebijakan Belanja Pertahanan Jadi Investasi Pertahanan,https://news.detik.com/berita/d-5199929/jokowi-ubah-kebijakan-belanja-pertahanan-jadi-investasi-pertahanan,1,1,0,5
27-Jan-21,"Jokowi Anugerahi Bintang Militer ke 3 Anggota TNI AD, AL dan AU",https://news.detik.com/berita/d-5199928/jokowi-anugerahi-bintang-militer-ke-3-anggota-tni-ad-al-dan-au,1,0,-0.4,-2
21-Mar-21,Jokowi Bicara Pertempuran Masa Depan dengan Daya Hancur yang Lebih Besar,https://news.detik.com/berita/d-5199926/jokowi-bicara-pertempuran-masa-depan-dengan-daya-hancur-yang-lebih-besar,1,0.6,-0.8,-4
31-Jan-21,"Razia di Duri Kepa, Polisi Amankan 1 Unit Motor yang Ditinggal Kabur Pemiliknya",https://megapolitan.kompas.com/read/2020/10/04/23025951/razia-di-duri-kepa-polisi-amankan-1-unit-motor-yang-ditinggal-kabur,1,0,-0.8,-4
27-Jan-21,Politisi Nasdem Akui Buruh Dirugikan dalam Pesangon di RUU Cipta Kerja,https://nasional.kompas.com/read/2020/10/04/22564421/politisi-nasdem-akui-buruh-dirugikan-dalam-pesangon-di-ruu-cipta-kerja,1,0.8,-0.8,0
6-Mar-21,"Kumpulkan Massa, Polisi Bubarkan Lomba Burung di Kembangan",https://megapolitan.kompas.com/read/2020/10/04/22532441/kumpulkan-massa-polisi-bubarkan-lomba-burung-di-kembangan,1,0,0,0
25-Dec-20,"Ditargetkan Rampung 2021, Pelabuhan Kali Adem Diklaim Bakal Lebih Besar dari Marina Ancol",https://megapolitan.kompas.com/read/2020/10/04/22521161/ditargetkan-rampung-2021-pelabuhan-kali-adem-diklaim-bakal-lebih-besar,1,0.6,-0.6,0
6-Nov-20,"Hendak Salip Kendaraan di Depannya, Perempuan Ini Tewas Ditabrak Lari",https://regional.kompas.com/read/2020/10/04/22395381/hendak-salip-kendaraan-di-depannya-perempuan-ini-tewas-ditabrak-lari,1,0.8,-1,-5
3-Feb-21,Puluhan Rumah dan Satu Masjid di Lombok Utara Hangus Terbakar,https://regional.kompas.com/read/2020/10/04/22352981/puluhan-rumah-dan-satu-masjid-di-lombok-utara-hangus-terbakar,1,0.8,-0.6,4
27-Jan-21,"Tiba-tiba Hilang di Hutan Saat Menggembala Kerbau, Pria Ini Dicari Ratusan Warga Desanya",https://regional.kompas.com/read/2020/10/04/22332531/tiba-tiba-hilang-di-hutan-saat-menggembala-kerbau-pria-ini-dicari-ratusan,1,0.8,-0.6,4
20-Feb-21,Ketua MPR Minta TNI Perkuat Peran Penanganan Covid-19,https://nasional.kompas.com/read/2020/10/04/22301821/ketua-mpr-minta-tni-perkuat-peran-penanganan-covid-19,1,0.8,0,4
9-Dec-20,"Bangun 300.000 Sumur Resapan hingga Pengerukan Sungai, Upaya Jakaarta Tangani Banjir",https://megapolitan.kompas.com/read/2020/10/04/22263921/bangun-300000-sumur-resapan-hingga-pengerukan-sungai-upaya-jakaarta,1,0.6,-0.8,-4
21-Jan-21,Viral Video Bocah 5 Tahun Operasikan Eskavator untuk Bersihkan Puing Jembatan,https://regional.kompas.com/read/2020/10/04/22184941/viral-video-bocah-5-tahun-operasikan-eskavator-untuk-bersihkan-puing,1,0,-1,-5
8-Oct-20,"Menyetir dalam Kondisi Mabuk, Pria Ini Tabrak Tukang Sayur hingga Tewas",https://regional.kompas.com/read/2020/10/04/22065291/menyetir-dalam-kondisi-mabuk-pria-ini-tabrak-tukang-sayur-hingga-tewas,1,0.8,-0.6,4
16-Dec-20,Mahfud MD: Tak Ada Diskriminasi Umat Islam di Indonesia,https://nasional.kompas.com/read/2020/10/04/19025951/mahfud-md-tak-ada-diskriminasi-umat-islam-di-indonesia,1,0.8,-1,-5
24-Feb-21,"Dibahas Kilat, Formappi Sebut RUU Cipta Kerja Pesanan Pihak Tertentu",https://nasional.kompas.com/read/2020/10/04/18405931/dibahas-kilat-formappi-sebut-ruu-cipta-kerja-pesanan-pihak-tertentu,1,0.2,-0.4,-2
10-Feb-21,"75 Tahun TNI, Kontras Soroti Bentrokan dengan Polisi",https://nasional.kompas.com/read/2020/10/04/18195481/75-tahun-tni-kontras-soroti-bentrokan-dengan-polisi,1,0,-0.6,-3
12-Feb-21,Erupsi Gunung Raung Terus Menurun Namun Statusnya Masih Waspada,https://news.detik.com/berita-jawa-timur/d-5481372/erupsi-gunung-raung-terus-menurun-namun-statusnya-masih-waspada?tag_from=wp_nhl_1,1,0.8,-0.4,4
30-Dec-20,"Jokowi: 4,6 Juta Vaksin AstraZeneca Tiba di RI Maret",https://news.detik.com/berita/d-5481365/jokowi-46-juta-vaksin-astrazeneca-tiba-di-ri-maret?tag_from=wp_nhl_3,1,0.8,0,4
24-Oct-20,Desa Kemiren Banyuwangi Dapat Sertifikasi Desa Pariwisata Berkelanjutan,https://news.detik.com/berita-jawa-timur/d-5481364/desa-kemiren-banyuwangi-dapat-sertifikasi-desa-pariwisata-berkelanjutan?tag_from=wp_nhl_4,1,0.6,0,3
24-Jan-21,"Lewat Lapangan Olahraga, Walkot Semarang Optimalkan Resapan Air",https://news.detik.com/berita/d-5481368/lewat-lapangan-olahraga-walkot-semarang-optimalkan-resapan-air?tag_from=wp_nhl_7,1,0.6,0,3
29-Nov-20,Penampakan Harta Karun Diduga dari Abad 17-PD II di Bawah Laut Sulsel,https://news.detik.com/foto-news/d-5481345/penampakan-harta-karun-diduga-dari-abad-17-pd-ii-di-bawah-laut-sulsel?tag_from=wp_nhl_8,1,0,-0.6,-3
13-Dec-20,"Cek 71 Sampel, Satgas Belum Temukan Kasus Corona B117 di Jatim",https://news.detik.com/berita-jawa-timur/d-5481335/cek-71-sampel-satgas-belum-temukan-kasus-corona-b117-di-jatim?tag_from=wp_nhl_9,1,0,-1,-5
5-Jan-21,Wagub Sulsel: Kelangsungan Proyek Tergantung Kebutuhan Masyarakat,https://news.detik.com/detiktv/d-5481339/wagub-sulsel-kelangsungan-proyek-tergantung-kebutuhan-masyarakat?tag_from=wp_nhl_10,1,0.8,-0.2,4
18-Jan-21,Dubes RI Minta WNI yang Tak Berkepentingan untuk Tinggalkan Myanmar,https://news.detik.com/berita/d-5481333/dubes-ri-minta-wni-yang-tak-berkepentingan-untuk-tinggalkan-myanmar?tag_from=wp_nhl_11,1,0.2,-1,-5
25-Dec-20,Ini Respons Pemprov Jatim soal Ditemukannya Corona B117 di Karawang,https://news.detik.com/berita-jawa-timur/d-5481332/ini-respons-pemprov-jatim-soal-ditemukannya-corona-b117-di-karawang?tag_from=wp_nhl_12,1,0.4,-0.8,-4
11-Nov-20,"Wagub DKI: Tak Boleh Skateboard di Trotoar, Sudah Ada Tempat Disiapkan",https://news.detik.com/berita/d-5481329/wagub-dki-tak-boleh-skateboard-di-trotoar-sudah-ada-tempat-disiapkan?tag_from=wp_nhl_13,1,0.8,-0.6,4
23-Dec-20,PKS Tak Setuju Ajakan Benci Produk Asing yang Digaungkan Jokowi,https://news.detik.com/berita/d-5481317/pks-tak-setuju-ajakan-benci-produk-asing-yang-digaungkan-jokowi?tag_from=wp_nhl_15,1,0.6,-1,-5
10-Nov-20,"Sidang Berita Bohong, Jumhur Tuding Saksi Pelapor Orang Bayaran",https://news.detik.com/berita/d-5481313/sidang-berita-bohong-jumhur-tuding-saksi-pelapor-orang-bayaran?tag_from=wp_nhl_16,1,0.6,-1,-5
6-Dec-20,"Mayat Pria Misterius Ditemukan di Sungai Purbalingga, Ini Ciri-cirinya",https://news.detik.com/berita-jawa-tengah/d-5481312/mayat-pria-misterius-ditemukan-di-sungai-purbalingga-ini-ciri-cirinya?tag_from=wp_nhl_17,1,0,-0.8,-4
15-Mar-21,"Kasihan, Sapi Bunting di India Telan 71 Kg Sampah",https://news.detik.com/internasional/d-5481298/kasihan-sapi-bunting-di-india-telan-71-kg-sampah?tag_from=wp_nhl_20,1,0,-0.8,-4
25-Jan-21,813 SD dan 199 SMP di Banyuwangi Mulai Sekolah Tatap Muka,https://news.detik.com/berita-jawa-timur/d-5481297/813-sd-dan-199-smp-di-banyuwangi-mulai-sekolah-tatap-muka?tag_from=wp_nhl_21,1,0.8,0,4
2-Feb-21,Bocah di Kaltim yang Diterkam Jasadnya Ditemukan di Perut Buaya,https://news.detik.com/berita/d-5481296/bocah-di-kaltim-yang-diterkam-jasadnya-ditemukan-di-perut-buaya?tag_from=wp_nhl_22,1,0.8,-0.6,4
26-Jan-21,Pria di Lolak Sulut Ditahan Usai Unggah Foto Menag Bermata Satu,https://news.detik.com/berita/d-5481293/pria-di-lolak-sulut-ditahan-usai-unggah-foto-menag-bermata-satu?tag_from=wp_nhl_23,1,0.6,0,3
