berpartisipasi,1
menguntiti,2
penghayatan,2
mitra,1
diterima,1
sohib,3
beriktikad,3
berkeyakinan,1
beriman,3
menghajatkan,2
haloo,2
menarik hati,3
cedayam,2
hasan,3
tumandang,3
pengen,2
bener,1
hellooo,2
marilah,3
ulung,3
good,2
main,3
alhamdulillah,1
unek-unek,3
sesalan,3
menyaksikan,2
pemenangnya,1
hiii,5
menyuarakan,4
menginterprestasikan,5
menaksir,1
menuturkan,2
memperkirakan,5
mengimla,2
mengantisipasi,1
menafsirkan,1
mengartikan,4
mengasosiasikan,1
borong,3
payu,1
membeli,3
membuat,3
tertawa kecil,2
minta,1
mengorak senyum,3
mesem,2
ayo,1
mari,3
yuk,2
lincah,2
buru-buru,2
kencang,1
buntut,4
kilat,2
kunjung,2
mendahului,2
segera,4
lekas,4
akas,4
jeraus,4
pagi,4
sebat,4
kawal,1
berkawal,3
gugah,1
pustaka,3
sir-siran,3
pelihara,2
patroli,3
kitab,2
ronda,2
sambang,4
berguru,2
menuntut ilmu,1
melatih diri,3
menimba ilmu,1
mengaji,1
meneladan,4
mencari ilmu,2
luck,4
bersekolah,2
menggali ilmu,3
desak,2
menelaah,2
memahirkan,2
harmonisasiuniv,2
sreg,3
penyatuan,4
wangi,4
pulas,4
merdu,4
harum,4
legit,4
inkorporasi,4
serundai,3
helloo,4
page,1
menyerempakkan,2
menyinkronkan,4
tolong,2
kediaman,1
panti,2
rumah,3
simplistis,4
menjejali,4
perfek,5
tayib,5
memejahijaukan,4
tayibah,3
jamil,2
mungil,1
rancak,2
mengisi,3
necis,1
menyidangkan,3
bagusan,2
estetis,2
cawis,3
berdandan,3
andini,1
indikasi,4
tersedia,2
tersaji,1
sholat,2
pastikan,2
tersuguh,3
perpanjangan,5
fiesta,2
terdamping,4
jomblo,1
medali,2
terdekat,4
artistik,1
imut-imut,2
langkah baik,4
langkah kanan,2
guys,2
profit,4
waris,4
dominan,5
kooperasi,3
keras tulang,2
gedembal,2
wedel,3
tapa,1
kedot,1
keikutsertaan,4
kesertaan,1
dibalas,4
kerja sama,3
tatap,4
besar lengan,4
partisipasi,3
bedegap,1
peran serta,4
masif,3
gratis,3
busana,1
hasad,2
keki,2
free,5
wkwkwk,2
sangsi,2
berprasangka,2
bermaslahat,3
mujur,2
warisan,2
bersetuju,4
kenan,1
(hujan) gerimis,3
support,3
sahabat,3
gerimis,3
hujan,3
handai,2
kece,4
thank,4
hujan ringan,2
sobat,2
panjang tungkai,1
trims,3
doa,3
pacaran,1
berpacaran,1
teranyar,2
hallo,4
happy,3
ketemu,3
senjang,2
modern,1
peranakan,4
pemudaan,4
masygul,1
gelebah,1
mending,3
regenerasi,5
simpel,4
sirap hati,2
puspa,4
mengenyam,2
merah telinga,4
bonafide,4
terbakar,3
bergairah,3
puspita,4
pelengkap,4
perempuan cantik,5
sewot,1
gusar,1
hiasan,1
kesuma,3
primadona,2
tulus ikhlas,2
senyuman,3
lugas,2
gemas,2
kusuma,4
yaudah,3
menyayang,1
pasangan hidup,4
asah asih asuh,1
belom,1
hay,3
kepedulian,1
sepuh,3
kejelasan,3
seruh,2
terlukis,5
prosa,1
ketertarikan,1
cerita anak,3
bau tanah,3
atensi,5
tergambar,5
anekdot,4
shalat,4
lanjut,4
seneng,4
omong kosong,1
bombastis,4
fiksi,3
dzuhur,4
tips,2
kelonggaran,1
tq,1
respon,4
sirna,1
kelawasan,1
singgung,2
only,3
layanan,2
keluasan,4
langganan,2
resap,1
menyingsing,2
lelap,2
tembus,2
keringanan,1
beterbangan,4
lipur,2
sajak,5
mempertentangkan,1
peria,2
respons,2
jawaban,1
reaksi,4
tlg,3
sahutan,4
cepet,2
lantik,1
akibat,1
sambutan,1
bersalin,1
wahyu,3
maha,3
terlindung,4
bersikukuh,3
rusuhan,3
meyakinkan,4
berkukuh,3
silang selisih,2
bersiteguh,2
syg,2
hii,2
pencegah,1
dependen,2
berteguh hati,3
berkuat,3
amin,2
tersampai,3
bersyukur,3
jernih (suasana),1
nunggu,2
abis,1
bertekun,3
bertahan,1
suka-suka,3
gapaian,3
penguasaan,4
iritasi,4
mukhlis,4
senyap,3
terpukul,1
elite,1
asketisme,3
cita rasa,2
mampir,1
pasif,1
interferensi,3
membatu,3
lurus hati,2
geming,3
stagnan,4
membisu,3
cengkeraman,3
bungkam,2
raihan,5
asik,1
ready,1
sepantar,1
usikan,1
pantau,4
karena Allah,5
fans,2
terbaring,4
zuhud,3
sporadis,3
tertulang,3
capaian,1
rengkuhan,3
sukarela,1
sarannya,1
pesan,5
mencintaimu,2
menutup mulut,3
tidur,2
beribadat,1
meminta (kpd Tuhan),2
yoga,2
sayid,3
dapet,2
mendoa,1
harap,1
berdoa,1
bersembahyang,1
berselawat,2
yes,4
berpasrah,1
semi,1
memanjatkan doa,1
mood,2
berzikir,1
kenal,2
dengerin,2
bertanding,1
berusaha,2
jempolan,2
yahud,2
berjihad,2
juang,4
bersangkut,1
pasar uang,4
taut,1
bayar,2
hebring,4
pukul,1
simak,3
aduhai,4
bergelanggang,3
hatiku,1
love,3
yuuk,2
pelipuran,4
profitabel,4
tebal telinga,3
senyumin,4
cuek,5
berlaba,3
insyaallah,3
berkhasiat,3
diem,1
mulu,2
motivasi,4
apatis,5
berhikmah,2
berfaedah,4
purnama,3
siph,4
inklusif,3
beneran,2
wewenang,3
mojang,4
lunch,4
aziz,3
fav,3
melancarkan,1
nemenin,2
cicip,2
bunda,2
laun,2
waras,1
pinter,4
melorot,3
bilas,5
terjeblos,1
terjun,3
menggelincir,5
lunas (kapal,4
rebah,2
reparasi,2
gontai,5
tumpuan,4
himpit,2
turunan,4
tumbang,1
live,3
memandu,1
gamblang,4
terjungkal,4
ngasih,2
penyempurnaan,4
asasi,2
gurufavorit,4
friends,2
tercemplung,3
rektifikasi,1
mamak,1
memudahkan,2
terbanting,4
pencitraan,2
berikhtiar,4
belanja,2
andai,1
lingsir,3
assalamualaikum,2
ibunda,2
luruh,3
fondasi,2
arabika,5
membayangkan,4
rekonsiliasi,3
copot,2
simbok,3
saldo,3
berjatuhan,1
tergelincir,2
memuluskan,5
rontok,1
islam,1
mama,1
filial,1
ujian,1
puterin,2
mengantongi,2
gugur,3
berbuah,1
bersila,3
inovasi,2
berumah tangga,1
ngerti,1
menumpang tinggal,4
menggelesot,1
kuliah,3
berbunga,3
filsafat,3
berketurunan,1
tinggal,3
wafat,3
bertunangan,3
menongkrong,3
dimulai,3
tabungan,1
kuat (dugaan),1
deposito,2
hy,2
mewarisi,1
fokus,3
bebodoran,1
lahir,2
deket,3
menikah,2
tekad,2
bermukim,2
berpembawaan,3
pertukaran,3
dagelan,3
kasad,2
kelucuan,2
keduniaan,2
tawakal,2
cash,4
mengesahkan,1
pamrih,2
join,2
pancaroba,1
kunjungi,1
berdaya guna,3
modifikasi,1
mengirat,4
searah,4
adi,2
sob,1
beroperasi,1
didik,1
vote,1
iflix,2
gratifikasi,2
pamit,4
ekstra,2
bermohon,4
berdua,1
angguk,1
bepergian,1
joli,1
jodoh,3
terkoneksi,3
herbal,2
sekata,1
utopia,1
berkenan,3
rahim,2
lewat,1
geleser,1
special,3
obsesi,2
sepakat,3
bermohon diri,1
nafkah,3
curhat,3
berproses,3
varian,2
kesabaran,3
mufakat,1
rawat,2
mikir,4
karunia,4
beredar,2
rangkap,1
tengah,1
komisi,3
check,1
nasi,3
maklumat,1
disarankan,3
inisiator,2
substansial,2
luntur,1
trima,1
kabar,1
tiara,3
lancar,4
lanjutkan,2
baik-baik,2
pelancar,1
say,3
ajak,2
meminta,2
publikasi,1
benar-benar,3
rasio,1
baper,1
intensif,2
menyembul,2
hadir,3
muncul,3
menukar,1
ayunan,1
berhati-hati,1
kembang-kempis,1
hastag,3
diskaun,3
jumat,2
babe,3
merapal,3
bergetar,2
mengerubungi,2
bernyanyi,2
terperengah,2
irit,2
bergema,2
setir,1
penggunaan,4
selidik,1
penimbunan,4
muslim,2
merinai,3
memindahkan,3
swagriya,4
memperhitungkan,2
lelang,1
cuat,1
kenangan,2
kehebohan,5
maksimal,4
dipantau,3
smartphone,2
penabung,4
sharing,2
tampak,2
ngerasain,2
jagalah,3
penumpukan,1
lovers,2
gelegak,4
nyanyi,2
bahas,1
pengembangannya,1
tertinggi,3
lenggang,1
monggo,1
mengeroyok,1
ayun,2
aba,2
abi,3
queen,4
mengangsur,1
sebenernya,3
refresh,2
orang islam,1
nice,1
ayahanda,1
membahas,2
menorehkan,2
penambahan,1
kaitan,1
menyembur,2
gesek,1
geser,2
tetap hati,1
signifikansi,1
sidang,3
penggentaran,3
definit,3
jali,1
kekerabatan,3
afiliasi,2
konkret,3
chat,1
alim,1
fanbase,1
reseptor,2
maujud,1
merah jambu,2
komunitas,1
eviden,1
genah,1
sensibel,2
coffee,1
bernyali besar,3
sangat,1
goda,1
sparing,2
jaringan,1
real,1
sentuh,2
belajar,3
informasinya,1
mengaibkan,3
membiasakan,2
konfirmasinya,1
kesimpulan,3
berwujud,3
pantas mulut,1
rizki,1
latih,3
sweet,1
bernyali,4
kentara,1
banget,3
percaya diri,2
adzan,3
transparansi,3
salamat,2
dear,3
persangkutan,1
candang,1
anut,2
jalanin,2
pandai bicara,2
pancur,3
interaksi,1
alim arif,1
cakep,2
single,2
penerima,4
langgam,1
merah muda,1
nyali besar,1
kesatria,2
sungguh-sungguh,1
konfirmasikan,1
bentur,1
determinasi,1
medium,3
tampilan,4
baku,2
kubra,1
satria,1
jentelmen,2
relevansi,2
penyambut,3
faktual,2
krim,3
melakoni,3
jamiah,2
esok,3
dikasih,2
penunggu dunia,2
ijab,3
menayangkan,2
snapback,3
pinky,2
sejenak,2
favorite,2
membimbingmu,3
couple,3
syarikat,2
penyesuaian,3
menghadiahkan,3
ikat janji,2
dapatkan,1
secepatnya,3
drum,2
tengkurap,1
terluang,2
nada,3
yukk,3
berlebih,2
tempo,2
hostel,4
menganugerahi,3
rembuk,3
pesanggrahan,4
pemikiran,1
bahasan,1
pose,4
bertaraf,3
penangguhan,2
mobil,4
care,2
baju,2
biarkan,2
bertekan,2
adaptasi,2
melayani,3
help,1
konferensi,3
gerak gerik,4
menyikap,5
pingin,3
lompong,2
azimat,2
penyelarasan,3
hamba Allah,3
habituasi,2
layan,2
ciyeee,2
senyumnya,3
maen,1
meladeni,3
perbincangan,2
merenangi,1
kesepakatan,1
itihad,2
menyelami,4
forum,3
penginapan,2
menggores,2
kencan,3
pengakuan,1
imbang,1
duluan,1
bismillah,1
tekan,2
pembahasan,2
ketiadaan,2
tandang,2
kestabilan,2
mengontak,3
memarkir,1
arung,4
cintai,4
tayang,3
balas,2
enjoy,3
kuy,3
motel,3
tengok,3
deres,2
menelungkup,3
permufakatan,2
booking,2
plus,2
baiknya,2
meniti,4
reply,1
musyawarah,1
bernas,1
tambah,3
losmen,3
kenek,2
kerjaan,1
tukar pikiran,1
teh,3
pembeli,3
lihat,3
hotel,1
bertingkat,2
berbobot,2
perilaku,1
menghubungi,1
menanggapi,2
pengirim,3
pengangkut,2
rajah,2
gerak laku,1
setara,1
semerbak,2
arsitektur,1
selayaknya,1
rute,3
size,3
diskon,4
erang,1
saksama,2
konstelasi,1
koneksi,3
tergelak,3
sketsa,3
gelagat,2
tingkah laku,1
maklum,3
kebijakan,3
sepatutnya,3
beranda,2
permenungan,2
rapal,3
kemiripan,1
sadar,3
berkarya,2
sewajarnya,2
menegarkan,2
great,1
menyanjung-sanjung,4
membunyikan,1
dateng,1
merapat,4
antologi,1
pengalaman,1
rame,4
saran,1
fulanah,1
coretan,1
ketawa,4
bertemu,3
persamaan,1
guruh,3
mengembang,1
selfie,1
album,2
kiprah,1
dihati,1
verbal,1
suratan takdir,1
memuji-muji,3
lagak,2
aksi,2
terlewat,1
ngopi,2
solo,2
teguk,2
jatah,2
engah,3
untung,2
eaa,1
keras hati,2
koleksi,3
pertahanin,1
undang,2
berdendang,3
hoki,1
peruntungan,1
sugesti,2
tuah,2
patuh,1
keaktifan,3
melambungkan,1
pelajaran,1
usul,1
sebanding,1
getol,2
gila-gilaan,2
melafalkan,2
berserah,3
rohaniah,2
sepantasnya,1
ratu,2
mencium telapak kaki,1
daya upaya,2
setimpal,2
pasrah,2
buka,4
bertukar akal,2
mafhum,1
siuman,1
meluas,3
perkembangan,3
tekun,2
melek,1
lupain,2
musik,1
siapa,2
nikmati,5
dongeng,2
adek,3
streng,2
akidah,2
sponsor,3
keliatan,2
penunjang,2
kerasan,2
ketaatan,1
telaten,1
suporter,1
gempita,2
hingar,2
ikat,2
kontak,4
kelahiran,1
diproses,2
penanganan,4
maslahat,2
ketetapan hati,2
solusi,2
pacarnya,1
homogen,1
gepok,2
sekolah,3
relasi,3
peristiwa,3
sastra,1
gegap,2
import,3
lukisan,4
cercah,2
lupakan,5
dikonfirmasi,2
perkasa,2
esai,1
sumbu,2
insiden,3
slow,2
penyokong,2
merilis,1
ekspres,3
bersamamu,1
keuntungan,3
baiklah,1
keteguhan hati,4
resolusi,1
kekuatan batin,1
menjadi-jadi,1
kumbang,2
alot,4
persahabatan,3
simple,4
selengkapnya,5
okeey,2
deras,1
ceritanya,4
komunikasi,2
dicoba,2
dikirim,2
mancing,2
demen,1
penyelesaian,3
tewas,2
proud,2
tergila-gila,2
voucher,2
ngaku,2
penanggulangan,2
anjir,2
keteguhan batin,2
perebutan,1
berkah,3
arak,2
ngalah,3
tulus hati,3
mimpian,1
team,1
silir-semilir,3
moga-moga,3
yaaaa,3
kado,2
terimaksih,2
berlimpah,4
mendarat,2
doain,1
baby,2
challenge,1
mulus,3
berdansa,3
prajurit,1
cintaku,1
welcome,3
mengenal,2
berjilbab,2
kalem,3
memantai,2
nungguin,3
game,4
leleh,4
ampun,2
amalan,3
tuntas,4
temennya,2
kukuh,1
rida,2
masjid,4
mengucup,3
bantuin,1
umum,1
pelangi,3
rejeki,3
tunai,3
membahagiakan,2
quran,2
alhamdulilah,2
rampung,3
tertata,3
solusinya,2
ikhlas,2
shiawase,3
kliyengan,2
pengaman,2
yank,2
aamiin,2
subur,1
gelak,3
religi,4
memasuki,4
keprihatinan,2
nestapa,2
khawatir,3
masak,1
birthday,1
khayal,2
berparade,3
pantes,3
surau,3
dimiliki,3
koordinasikan,2
kebanyakan,3
goreng,5
mengimbangi,4
bersahabat,2
sejati,3
undangan,3
smpai,2
mencinta,3
menghadiahi,1
pseudonim,1
mengingat-ingat,1
juta,4
ustazah,3
dicuekin,1
judul,1
modal,2
pelita,2
novel,2
cegak,2
sahabatnya,2
mudahan,2
formal,1
liburan,2
ingat,3
prospek,2
gurih,1
matahari,5
visi,3
familiar,3
jaga-jaga,2
substansi,2
ganjaran balasan,1
jagoan,3
berirama,1
lihai,4
artis,2
portofolio,2
alaikum,2
bersesal,4
kekeluargaan,2
melengkapi,1
invitasi,2
upah,1
globe,1
menginsafi,2
banyak akal,4
mumpung,1
suara,1
besar hati,2
better,2
jeli,2
hemat,4
terlanjur,3
entitas,2
tajam mata,4
mendalam,4
insaf,1
pertiwi,3
imbalan,2
premium,4
simpatik,1
fantasy,1
mentab,2
memberi,1
ngajak,1
salambersama,4
muji,2
mengerti,1
tentangan,2
kepoin,2
sedap,3
tahan lama,3
lulus,2
mengganyang,3
ijtihad,4
ahli agama,1
pangeran,4
sahaja,4
meredam,3
merasai,4
solat,3
pendapatan,2
ajakan,3
menyadari,3
satir,3
silaturahim,3
dibayar,4
terencana,3
pundi-pundi,2
promote,1
menyusutkan,2
menyempurnakan,2
majubersama,2
oportunitas,2
dialog,2
standardisasi,2
jualan,1
melarutkan,2
perduli,2
trimakasih,1
menabung,1
pemberian,2
ustadz,4
pemandangan,2
semakin,1
ringan kepala,1
karib,3
mksh,2
perlawanan,1
berpandangan,1
garis besar,1
beranak-pinak,2
fair,1
kerja keras,1
natural,2
bersimpati,1
otak encer,2
menyuplai,3
refleksi,1
menemukan,1
perjuangin,5
berpendidikan,2
syukuri,2
talen,4
pertahankan,2
kecakapan,2
dede,2
bermutu,3
kebangkitan,1
lancarkan,2
berhajat,2
nabi,2
kualifikasi,4
luar biasa,2
intim,1
peka,3
awet,2
sahabatku,1
berbudi pekerti yang baik,2
ramaikan,2
reka,3
bantu,1
bermanfaat,2
gede,3
congrats,1
aliansi,2
cadangan,2
kapabilitas,2
bangsawan,1
kekal,4
nikah,1
akrab,1
becus,1
soleha,1
tercengang,3
mengingatkan,4
gws,2
diajak,2
memfasilitasi,2
mempersiapkan,2
girang,4
imam,1
terpesona,1
disayang,4
ngelupain,4
upaya,3
usaha,2
harmonis,1
takjub,1
menyiapkan,3
mengasihi,3
terpana,2
penyeragaman,2
mengucil,3
segenap,2
persiapan,4
cendekia,4
permata,1
natal,1
terpukau,2
naik ke pelaminan,3
pelajar,2
bertanya,3
meminati,1
ngurusin,2
terkesima,2
mencurigai,2
show,2
inteligen,2
rajin,1
hijau,1
tajam otak,1
empuk,2
berjaga-jaga,2
personalitas,5
perataan,2
persediaan,2
kesediaan,5
qadim,1
fine,5
terbuka,1
alamiah,3
terselenggaranya,1
dengar,1
cintamu,2
berpengetahuan,1
tablig,1
bersiap,1
koordinator,2
sumringah,3
kebolehan,1
berkeluarga,1
kepandaian,2
menyediakan,5
diamond,1
cool,4
kerjasama,3
perlu,2
sanggup,2
baginda,3
terang akal,1
menyeni,4
smga,3
bersedia,3
menghidangkan,3
cekatan,1
perak,2
ratna,1
menaruh hati,4
gombal,1
cantrik,4
berimbuh,4
genius,4
tangkas,2
naikkan,4
taman,2
menyayangi,3
bersemi,2
music,2
merasuk,2
manfaatnya,4
fitrah,2
seindah,1
kecantikan,3
mata pencaharian,1
terkini,2
khasiat,2
lafal,3
rasuk,1
liat,2
hati,3
jihad,1
larut,4
pundi,4
jilbab,2
informasi,2
seni,3
selenggara,2
rapat,3
tabung,3
kantong,3
karya,2
keroyok,1
tunjang,2
jempol,1
koordinasi,3
renang,2
bincang,3
sahut,2
edar,2
dandan,2
mahir,4
pandu,2
ken,2
pikir,4
pindah,3
pasuk,3
rata,3
labuh,1
dapat,3
usik,1
guna,5
tanya,2
pukau,1
moga,3
neng,3
longgar,1
zikir,2
baring,3
pati,2
pasti,3
kucup,2
aku,3
kerubung,3
bangan,1
boleh,3
imbuh,1
cengang,3
sembahyang,2
syukur,1
tingkat,2
timba ilmu,1
lakon,3
rencana,1
hendak,4
limpah,3
kembang,2
menung,1
tuntut ilmu,1
amuk,2
irama,1
citra,3
darat,2
sudi,4
muas,1
selaras,2
bangkit,1
sir,1
banding,1
kuat duga,1
tumpu,2
guru,2
langgan,3
sinkron,3
daftar,1
jernih suasana,2
lam,3
bawa,5
surat takdir,1
prasangka,2
kuntit,3
asosiasi,2
jungkal,4
tegar,1
suguh,2
suasana hati,1
rumah tangga,4
banyak,3
keluarga,4
lengkap,3
sedia,1
teladan,1
inap,1
singsing,2
timbun,3
lanjur,1
lapor,3
proses,3
kuasa,3
simpat,3
teguh hati,2
mata cahari,3
erti,4
cengkeram,3
luang,2
kirim,3
tukar pikir,4
ringan,1
nyali,1
gapai,2
nyala,4
angkut,2
tanggap,2
aji,2
tanggulang,3
coba,4
hajat,3
aja,5
sampai,2
bobot,3
harga,2
kejut,3
jalan buka,2
timpal,2
tongkrong,2
tahu,3
isi,1
masyhur,1
pergi,1
mohon diri,2
capai,2
tata,2
kerja,1
sokong,2
latih diri,3
persen,2
rasai,3
para,1
sangkut,3
taruh hati,2
alam,1
selesai,1
akar,4
sambut,3
sungguh,1
tulang,3
kini,2
cerita,2
cari ilmu,3
ana,3
hitung,3
tafsir,3
laden,2
bingkis,2
operasi,3
pudar,4
ikhtiar,2
amal,2
kam,2
kucil,2
kesah,3
ganjar balas,1
dahulu,2
puji,3
denyut,2
pemuda,1
gambar,1
tukar,3
telungkup,1
pandang,3
tarik,1
cakap,3
panjat doa,1
imbal,3
mukim,4
kenang,1
anugerah,1
meni,2
mikat,4
rengkuh,1
jenak,2
mulai,4
gores,4
terima,3
sila,3
silah,1
poin,1
bunyi,2
telaah,1
dansa,1
buah,3
hidang,2
selawat,1
kesima,4
daya guna,1
buat,2
tiada,2
ibadat,1
jadi,5
gelincir,3
simpul,4
mutu,2
pengaruh,3
bara,3
atur,1
awat,2
redam,2
luk,1
suplai,1
awal,1
sembul,2
susut,3
tuju,2
tegur,1
tangan,1
lupa,5
pelamin,5
sembur,3
nila,1
asket,1
sesal,4
tutup mulut,1
gelanggang,2
hias,1
beli,1
curiga,3
makin,2
colok,4
cekat,1
prihatin,4
tanding,2
dua,1
damping,1
arti,2
naik ke pelamin,5
tunang,4
sanjung,3
hujan gerimis,2
lebih,2
suap,3
gelesot,2
serah,1
serunda,3
milik,2
kuat batin,1
tukar akal,1
biar,1
kualitas,3
jual,1
sama,2
pasang hidup,2
cium telapak kaki,1
dunia,1
bagi,3
faedah,1
ganyang,2
raih,2
yakin,1
bayang,2
jaring,3
gelora,4
lorot,4
banting,2
uji,2
libur,4
jawab,2
kerabat,2
tarik hati,3
cadang,5
aktif,1
gema,1
rilis,2
saksi,1
gali ilmu,3
hayat,4
jejal,3
arah,2
antisipasi,1
hidup,3
terang,2
imla,1
minta kpd tuhan,2
tetap,2
salin,3
parade,2
konfirmasi,4
wujud,3
kasih,2
dekat,1
iktikad,3
tunggu dunia,4
angsur,2
budi pekerti yang baik,2
hikmah,1
cemplung,1
rekam,2
buru,2
tampil,3
luas,3
pacar,3
bakar,2
taraf,1
bisu,1
jalan bebas hambat,2
rebut,4
cegah,2
toreh,5
anyar,4
gari,1
lambung,2
makan,4
keluang,3
lindung,2
rinai,3
dalam,4
bimbing,2
gentar,1
lunas kapal,2
jago,2
dagel,3
ramai,2
jaga,2
duli,1
beri,2
temu,3
jeblos,4
serempak,2
satu,3
saji,2
fasilitas,4
lukis,2
tentang,1
tutur,2
teguh batin,3
pantar,3
lawas,4
tumpang tinggal,1
pantai,2
tahan,3
parkir,4
pandai,3
tara,2
titi,1
perata,2
kira,1
kenyam,3
serta,2
taksir,4
hubung,2
kait,2
orak senyum,2
seragam,2
coret,1
memperindah,4
lebun,1
wadak,1
lebuk,3
sesaji,2
pengajar,2
dikara,4
khalis,1
putus,2
faktitius,3
pasang,3
memafhumi,4
stabilitas,2
bapa,1
tekanan jiwa,1
tempo-tempo,1
berpiuh,1
kepatuhan,2
anak sekolah,1
mempromosikan,3
takyin,2
ketapak,2
kunci,2
pelanggan,3
lancung,2
tunas,3
tergeleng-geleng,2
berkobar-kobar,3
melakonkan,4
mengusili,4
ansar,1
kelezatan,1
binen,4
abid,1
mengawaki,3
belukar,1
banyolan,3
bersendeng,3
pertanda,3
komplet,2
tindakan,3
amerta,4
analisis,5
berlatih,1
penundukan,3
pengganti,2
karyawan,2
kondang,1
lalu,1
kalong,3
riasan,2
kecong,1
dewana,1
kesukacitaan,4
perwira,1
tela,2
perpaduan,2
sarap,2
candrasa,1
memegang kitab,1
apas,2
persesuaian,3
kesufian,2
meletakkan,1
digdaya,2
kadang,2
merentangkan,2
menginginkan,2
formasi,2
bersagang,1
nyata,3
prawira,1
terbalik akal,1
astagfirullah,3
kesohor,3
mabrur,2
harkat,1
geger,1
jernih,1
balasan,1
menyusuri,3
acuh tak acuh,2
berbagai,2
inayat,1
bantah-bantah,3
kadar,1
kaji,1
derauan,4
distribusi,1
unggulan,3
kebutuhan,4
tegap,1
menyeberangi,3
mulut sungai,1
wekel,2
tepercaya,4
cantum,1
berharta,2
sakelek,3
memperelok,2
fit,3
mengizinkan,2
widyaiswara,1
paduka,1
mempersolek,1
mengakar,3
terdahulu,3
berkegiatan,3
menghikayatkan,3
perserikatan,2
penghuni,2
cendera,1
ugahari,3
sohor,1
besar akal,2
sepatu,3
perangsang,4
kawakan,3
azamat,1
sekar,1
angan,3
menurut,2
sekah,2
meramalkan,1
sekam,3
bertundangan,3
bausuku,3
terperinci,1
bergantung,3
berkesesuaian,2
taruhan,2
jala,1
resam,2
Ahad,2
andur,1
cerminan,3
umur,2
duga,1
menokok,2
lurus,1
juak-juak,1
pemaafan,4
jalan keluar,3
berlilit,2
fantasi,1
makhluk,3
rana,1
mengalunkan,2
bubuh,1
andil,2
berbagai macam,1
gatra,4
petah lidah,3
tengkuluk,2
instingtif,2
donatur,1
jibilah,3
pusaka,4
perseptif,1
otomatis,3
rupawan,3
preinan,2
absorpsi,1
kemangkakan,3
warok,2
paket,3
preseden,3
bersanggama,3
endut-endut,2
eksklusif,4
beruntutan,4
naik daun,2
mata gawai,2
melalui,1
hayo,3
eksplisit,3
sinuhun,4
penyimpan,2
longo,2
sosialita,1
bulat kata,3
hipotetis,3
perai,1
kemampuan,1
fatamorgana,1
meledos,1
tersungging,1
bersambang,3
spesialis,1
interupsi,1
refleks,4
penjenang,4
dok,2
kehadiran,2
dol,2
metah,2
malayari,3
maimun,1
datar,2
melanyak,2
berdiam,3
gajak,1
bisikan,1
bakir,2
kenduri,4
tangkisan,1
bersengat,2
bain,3
mencebikkan,3
mengeloskan,3
menelurkan,3
preventif,4
capek,3
tanya jawab,3
stop,3
mengimbuhi,4
penongkat,3
ekstremis,3
khayalan,4
sosialistis,3
tungkak,4
kekhususan,3
perian,5
sauk,4
serentak,3
panggul,3
habis,3
gubahan,3
bagak,3
bagas,3
angan-angan,3
bertakwa,4
mengenang,3
menyesali,4
jreng,3
bersahaja,3
figur,4
beroleh,4
perolehan,3
mengarifi,3
kesebatan,4
pemilikan,4
gebyar,4
sedeng,3
kemahiran,3
menghinakan,5
martabat,3
keterikatan,4
berakidah,3
kepentingan,4
bernapaskan,4
gigil,3
trengginas,3
pulut,3
terbangun,4
jaya,4
sintal,3
susah hati,3
stupa,3
jantan,5
beranak,3
jabar,3
rekaan,3
putus kata,3
intuitif,3
sorongan,3
bercermin,4
kecerdikan,3
inferensi,4
berjasa,3
sintetis,3
ramanda,4
intan,5
tanggapan,4
takrif,4
moratorium,4
perkiraan,4
membenang,3
servis,3
reksa,4
bugar,3
silang pendapat,4
kakek,4
gengsi,4
karsa,3
menebarkan,3
mengesankan,5
beristirahat,4
kaisar,5
pencatat,4
bentuk,4
angkat,3
rais,3
atasan,4
studi,3
fusi,4
meluluskan,5
tepat guna,5
suntuk,4
seibu,3
kegirangan,3
rembukan,5
kunyah,4
moblong,3
percederaan,3
terpelajar,4
tulen,4
mengimbas,3
lindu,4
lantip,4
daya tahan,4
bergas,5
kepintaran,3
cucu Adam,4
kepelesiran,3
sangkil,3
endus,4
elu,3
pekerja,5
mengotot,4
cengkauan,4
daim,3
memesonakan,3
keberuntungan,3
melihat,4
bertanya-tanya,3
kegiatan,4
pemufakatan,4
kimah,3
surat tanah,3
kundangan,5
salim,4
rimba,5
keriangan,4
estetik,3
murid,4
runtut,3
mendidik,3
umi,3
sukat,3
muktamar,3
tanda-tanda,3
sunan,4
tawarikh,3
mengibai,3
uraian,3
lampu,3
efek,3
rafi,4
transendental,3
kicau,3
primitif,4
sejadah,4
terhalang,3
produk,3
pencedok,4
animo,5
kejayaan,5
duka,3
kenikmatan,3
sembahyangan,3
suam-suam kuku,3
peronda,4
paya,3
pantulan,4
panorama,4
ampas (kopi),3
bernama,3
gentas,4
samseng,3
rela,3
talenta,3
bangkit selera,4
lebih-lebih,4
perkomplotan,3
tasamuh,3
ura-ura,5
pokta,3
menistakan,3
resep,3
teranggar-anggar,3
penat,4
lestari,4
ganjaran,5
emir,3
siswa,4
kontributor,3
minat,4
manjur,4
vista,3
pendalaman,4
tip,3
penyantun,4
panas,3
kepleset,3
perhimpunan,5
golongan atas,4
bertepatan,3
mahdi,3
mencontoh,3
menjahili,4
bergamat,3
roh,3
ketangkasan,5
pengharmonisan,4
menyerikati,4
menggerecoki,3
sarju,3
anak sasian,4
Yang Dipertuan,4
bapang,3
santer,3
kelepasan,4
kohesi,3
